Timestamp,Price,Book Size,Gap,testagent1 Balance,testagent2 Balance,testagent3 Balance,testagent4 Balance,testagent5 Balance,marketmaker Balance,testagent1 Shares,testagent2 Shares,testagent3 Shares,testagent4 Shares,testagent5 Shares,marketmaker Shares
1009.3905190129913,100.07918627031901,641,0.0049999999999954525,10001100.871048974,10002000.5,10002205.265803115,10008918.69,9991592.86,99999994181.81314,9989,9980,9978,9911,10084,10000058
1012.9361707059688,100.07918627031901,641,0.009999999999990905,10001100.871048974,10002000.5,10002205.265803115,10008918.69,9991592.86,99999994181.81314,9989,9980,9978,9911,10084,10000058
1025.6640345123767,100.07918627031901,562,0.014999999999986358,10001100.871048974,10002000.5,10002205.265803115,10008918.69,9991592.86,99999994181.81314,9989,9980,9978,9911,10084,10000058
1028.0211345416244,100.235,549,0.014999999999986358,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1030.8255596157037,100.235,562,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1044.1500081836095,100.235,562,0.17081372968097241,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1051.638997915017,100.235,662,0.004999999999981242,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1066.8501864010445,100.235,662,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1070.5614612430177,100.235,762,0.0049999999999954525,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1076.2293181420525,100.235,762,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1097.0540377476188,100.235,662,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1116.011922776706,100.235,462,0.19081372968096844,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1117.7666540479322,100.235,562,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1123.9423073927496,100.235,662,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1131.5478788607309,100.235,762,0.004999999999981242,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1148.0608787850138,100.235,662,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1149.8379352201089,100.235,762,0.004999999999981242,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1153.9602336677883,100.235,662,0.005000000000009663,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1158.5663112884315,100.235,762,0.005000000000009663,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1187.4480209490287,100.235,476,0.015000000000000568,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1203.6006845657778,100.235,376,-1,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1203.6196480341662,100.235,476,-1,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1209.1796652627957,100.235,476,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1227.547948978343,100.235,576,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1227.78314903074,100.235,676,0.004999999999981242,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1240.9728465794856,100.235,576,0.0049999999999954525,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1248.464510138031,100.235,476,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1251.3822130518079,100.235,570,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1273.0103757543377,100.235,670,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1281.447271811098,100.235,770,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1282.659185213705,100.235,870,0.004999999999981242,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1292.832032287762,100.235,770,0.0049999999999954525,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1305.1054718901407,100.235,670,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1323.5809925291023,100.235,570,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1328.9544292241878,100.235,570,0.0049999999999954525,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1336.6003348403501,100.235,670,0.0049999999999954525,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1337.0351634780934,100.235,670,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1340.6817893152452,100.235,770,0.004999999999981242,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1362.3741563486149,100.235,670,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1378.4107985322653,100.235,570,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1380.0449540210473,100.235,670,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1399.6481925441817,100.235,570,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1407.6605980959994,100.235,470,-1,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1417.217419390774,100.235,570,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1418.172189238056,100.235,670,0.004999999999967031,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
1430.5023174073349,100.235,570,0.009999999999990905,10001100.871048974,10003303.555,10002205.265803115,10008918.69,9991592.86,99999992878.75815,9989,9967,9978,9911,10084,10000071
