Timestamp,Price,Book Size,Gap,Volatility,Queue Size,profitableagent Cash,testagent1 Cash,testagent2 Cash,testagent3 Cash,testagent4 Cash,testagent5 Cash,profitableagent Shares,testagent1 Shares,testagent2 Shares,testagent3 Shares,testagent4 Shares,testagent5 Shares,profitableagent Orders/Sent,testagent1 Orders/Sent,testagent2 Orders/Sent,testagent3 Orders/Sent,testagent4 Orders/Sent,testagent5 Orders/Sent,profitableagent Orders/Matched,testagent1 Orders/Matched,testagent2 Orders/Matched,testagent3 Orders/Matched,testagent4 Orders/Matched,testagent5 Orders/Matched,profitableagent Orders/Canceled,testagent1 Orders/Canceled,testagent2 Orders/Canceled,testagent3 Orders/Canceled,testagent4 Orders/Canceled,testagent5 Orders/Canceled
5799.920790160445,98.23,240,0.5099999999999909,1.1206413615751711,28.058948661049726,10000000,9986293.919999998,10020722.790000003,9987783.569999998,9993434.010000002,10011765.709999999,10000,10138,9790,10124,10069,9879,127,737,840,865,793,954,0,626,634,378,245,485,127,111,175,487,434,374
5850.920790160445,99.16,207,0.9299999999999926,1.117857374442289,45.07773821694718,10000000,9986293.919999998,10020722.790000003,9987783.569999998,9996396.21,10008803.51,10000,10138,9790,10124,10039,9909,127,737,840,865,793,987,0,626,634,378,275,521,127,111,175,487,434,374
5852.920790160445,99.16,170,0.9299999999999926,1.1150390971659325,46.73023485014801,10000000,9986293.919999998,10017053.870000003,9987783.569999998,9996396.21,10012472.43,10000,10138,9827,10124,10039,9872,127,737,877,865,793,987,0,626,671,378,275,558,127,111,175,487,434,374
5861.920790160445,98.23,180,-1,1.108499381548197,43.99687432473911,10000000,9989339.049999999,10014008.740000002,9987783.569999998,9996396.21,10012472.43,10000,10107,9858,10124,10039,9872,127,809,877,865,793,987,0,657,702,378,275,558,127,111,175,487,434,374
5904.277195564777,96.07,142,-1,1.1280085545245595,0.0,10000000,9989339.049999999,10014008.740000002,9987783.569999998,9996396.21,10012472.43,10000,10107,9858,10124,10039,9872,127,847,877,865,793,987,0,733,702,378,275,558,127,111,175,487,434,374
6023.292232434916,99.16,112,1.039999999999992,1.1253448261186811,21.516900754842027,10000000,9989627.26,10013125.57,9987783.569999998,9996396.21,10013067.39,10000,10104,9867,10124,10039,9866,127,847,949,865,793,987,0,736,711,378,275,564,127,111,175,487,518,374
6073.292232434916,99.16,162,0.10999999999999943,1.122649242779797,53.97745125297752,10000000,9989627.26,10013125.57,9987783.569999998,9996396.21,10013067.39,10000,10104,9867,10124,10039,9866,127,847,949,865,843,987,0,736,711,378,275,564,127,111,175,487,518,374
6199.292232434916,99.16,196,0.10999999999999943,1.119925320341057,145.36105505324485,10000000,9989627.26,10013125.57,9987783.569999998,9996396.21,10013067.39,10000,10104,9867,10124,10039,9866,127,847,1032,865,843,987,0,736,711,378,275,564,127,111,175,487,518,423
6259.292232434916,99.16,242,0.06999999999999318,1.117176312665216,189.3802733271359,10000000,9989627.26,10013125.57,9987783.569999998,9996396.21,10013067.39,10000,10104,9867,10124,10039,9866,127,847,1032,865,843,1033,0,736,711,378,275,564,127,111,175,487,518,423
6276.292232434916,99.18,194,0.06999999999999318,1.1145695392478232,202.15680480763695,10000000,9989627.26,10008364.93,9987783.569999998,10001156.850000001,10013067.39,10000,10104,9915,10124,9991,9866,127,847,1032,865,891,1033,0,736,759,378,323,564,127,111,175,487,518,423
6334.292232434916,99.18,258,0.06999999999999318,1.111937162481824,243.75717824290223,10000000,9989627.26,10008364.93,9987783.569999998,10001156.850000001,10013067.39,10000,10104,9915,10124,9991,9866,127,847,1032,865,955,1033,0,736,759,378,323,564,127,111,175,487,518,423
6411.292232434916,99.18,315,0.06999999999999318,1.109282073027236,268.9072322796683,10000000,9989627.26,10008364.93,9987783.569999998,10001156.850000001,10013067.39,10000,10104,9915,10124,9991,9866,127,904,1032,865,955,1033,0,736,759,378,323,564,127,111,175,487,518,423
6482.292232434916,99.18,381,0.06999999999999318,1.1066069535978076,241.21419518392577,10000000,9989627.26,10008364.93,9987783.569999998,10001156.850000001,10013067.39,10000,10104,9915,10124,9991,9866,193,904,1032,865,955,1033,0,736,759,378,323,564,127,111,175,487,518,423
6529.292232434916,99.18,414,0.06999999999999318,1.1039142947181655,98.35352902168779,10000000,9989627.26,10008364.93,9987783.569999998,10001156.850000001,10013067.39,10000,10104,9915,10124,9991,9866,193,937,1032,865,955,1033,0,736,759,378,323,564,127,111,175,487,518,423
6542.292232434916,99.25,389,0.06999999999999318,1.1017583750201698,99.37415568572578,10000000,9989627.26,10005883.68,9987783.569999998,10001156.850000001,10015548.64,10000,10104,9940,10124,9991,9841,193,937,1057,865,955,1033,0,736,784,378,323,589,127,111,175,487,518,423
6567.292232434916,99.25,412,0.06999999999999318,1.0995691481742016,90.1157590361754,10000000,9989627.26,10005883.68,9987783.569999998,10001156.850000001,10015548.64,10000,10104,9940,10124,9991,9841,193,937,1057,865,955,1056,0,736,784,378,323,589,127,111,175,487,518,423
