Timestamp,Price,Book Size,Gap,testagent1 Balance,testagent2 Balance,testagent3 Balance,testagent4 Balance,testagent5 Balance,testagent1 Shares,testagent2 Shares,testagent3 Shares,testagent4 Shares,testagent5 Shares
40002.569302065574,95.11046930615511,749,0.05488585334421714,9974344.703905514,9964173.081303941,9997838.90266687,9988727.230774146,10074916.081349531,10258,10350,10037,10096,9259
40004.20862093468,95.11046930615511,783,0.05488585334421714,9974344.703905514,9964173.081303941,9997838.90266687,9988727.230774146,10074916.081349531,10258,10350,10037,10096,9259
40012.90938530135,94.81451344384917,694,0.29595586230594506,9973396.558771076,9964173.081303941,9992052.630642341,9988156.897273429,10082220.832009215,10268,10350,10098,10102,9182
40019.78769826918,95.11046930615511,684,0.0582545455386736,9976440.093788873,9961129.546286143,9992052.630642341,9988156.897273429,10082220.832009215,10236,10382,10098,10102,9182
40023.049985044156,95.11046930615511,772,0.0582545455386736,9976440.093788873,9961129.546286143,9992052.630642341,9988156.897273429,10082220.832009215,10236,10382,10098,10102,9182
40023.60731337697,95.47329515721596,697,0.12816669717835794,9976440.093788873,9961129.546286143,9993388.278004419,9980997.37890676,10088044.703013806,10236,10382,10084,10177,9121
40026.18473099426,95.47329515721596,698,0.12816669717835794,9976440.093788873,9961129.546286143,9993388.278004419,9980997.37890676,10088044.703013806,10236,10382,10084,10177,9121
40028.34566597886,95.47329515721596,732,0.12816669717835794,9976440.093788873,9961129.546286143,9993388.278004419,9980997.37890676,10088044.703013806,10236,10382,10084,10177,9121
40033.82823833093,95.47329515721596,737,0.3421843139134495,9976440.093788873,9961129.546286143,9993388.278004419,9980997.37890676,10088044.703013806,10236,10382,10084,10177,9121
40034.70262974261,95.3451284600376,716,0.4243155288364022,9976440.093788873,9964224.708215848,9993388.278004419,9980997.37890676,10084949.541084101,10236,10350,10084,10177,9153
40043.82999464867,95.3451284600376,794,0.4243155288364022,9976440.093788873,9964224.708215848,9993388.278004419,9980997.37890676,10084949.541084101,10236,10350,10084,10177,9153
40095.12681235678,95.3451284600376,844,0.4243155288364022,9976440.093788873,9964224.708215848,9993388.278004419,9980997.37890676,10084949.541084101,10236,10350,10084,10177,9153
40157.05539632134,95.23882897268557,822,0.4243155288364022,9976440.093788873,9966319.962453246,9993388.278004419,9978902.124669362,10084949.541084101,10236,10328,10084,10199,9153
40166.889783277344,95.73267075934515,711,1.0791868446298452,9976440.093788873,9967367.589571945,9993388.278004419,9970483.081902193,10092320.956732571,10236,10317,10084,10287,9076
40168.556785941204,95.73267075934515,761,1.0791868446298452,9976440.093788873,9967367.589571945,9993388.278004419,9970483.081902193,10092320.956732571,10236,10317,10084,10287,9076
40180.767759322756,95.73267075934515,818,1.0791868446298452,9976440.093788873,9967367.589571945,9993388.278004419,9970483.081902193,10092320.956732571,10236,10317,10084,10287,9076
40181.13414904408,95.73267075934515,883,1.0791868446298452,9976440.093788873,9967367.589571945,9993388.278004419,9970483.081902193,10092320.956732571,10236,10317,10084,10287,9076
40187.22861185992,95.73267075934515,884,1.0791868446298452,9976440.093788873,9967367.589571945,9993388.278004419,9970483.081902193,10092320.956732571,10236,10317,10084,10287,9076
40189.47074894086,95.73267075934515,930,1.0791868446298452,9976440.093788873,9967367.589571945,9993388.278004419,9970483.081902193,10092320.956732571,10236,10317,10084,10287,9076
40193.49595025253,95.73267075934515,1005,0.27046701871104517,9976440.093788873,9967367.589571945,9993388.278004419,9970483.081902193,10092320.956732571,10236,10317,10084,10287,9076
40196.5058328985,94.92395093342635,950,0.27046701871104517,9976440.093788873,9967367.589571945,9993388.278004419,9970483.081902193,10092320.956732571,10236,10317,10084,10287,9076
40201.13167566421,94.54992840260542,905,0.6364200140293974,9976440.093788873,9967367.589571945,9990173.580438731,9973697.77946788,10092320.956732571,10236,10317,10118,10253,9076
40205.15645041414,94.92395093342635,920,0.12502026708202152,9978338.572807541,9965469.110553278,9990173.580438731,9973697.77946788,10092320.956732571,10216,10337,10118,10253,9076
40207.86358722004,94.14859077098004,846,1.5840799883651187,9978338.572807541,9965563.398084197,9990079.292907812,9973697.77946788,10092320.956732571,10216,10336,10119,10253,9076
40208.60448527788,95.73267075934515,923,0.0416944500251617,9978242.840136781,9965563.398084197,9990079.292907812,9973697.77946788,10092416.68940333,10217,10336,10119,10253,9075
40212.7222758407,95.73267075934515,966,0.0004957638139870824,9978242.840136781,9965563.398084197,9990079.292907812,9973697.77946788,10092416.68940333,10217,10336,10119,10253,9075
40218.27149788708,96.33103407654758,955,0.0004957638139870824,9978242.840136781,9965563.398084197,9990079.292907812,9973697.77946788,10092416.68940333,10217,10336,10119,10253,9075
40223.39305467478,96.33103407654758,995,0.0004957638139870824,9978242.840136781,9965563.398084197,9990079.292907812,9973697.77946788,10092416.68940333,10217,10336,10119,10253,9075
40224.168729797624,96.33103407654758,1025,0.0004957638139870824,9978242.840136781,9965563.398084197,9990079.292907812,9973697.77946788,10092416.68940333,10217,10336,10119,10253,9075
40228.619882854015,96.33103407654758,1114,0.0004957638139870824,9978242.840136781,9965563.398084197,9990079.292907812,9973697.77946788,10092416.68940333,10217,10336,10119,10253,9075
40231.46150014439,96.33103407654758,1098,0.0004957638139870824,9976701.543591557,9965563.398084197,9990079.292907812,9975239.076013105,10092416.68940333,10233,10336,10119,10237,9075
40232.02112604438,96.33103407654758,1110,0.0004957638139870824,9976701.543591557,9965563.398084197,9990079.292907812,9975239.076013105,10092416.68940333,10233,10336,10119,10237,9075
40233.23123680674,96.33103407654758,1163,0.0004957638139870824,9976701.543591557,9965563.398084197,9990079.292907812,9975239.076013105,10092416.68940333,10233,10336,10119,10237,9075
